36466006,méxico,estados unidos,donald trump
36467511,sociedad y cultura,argentina
36467735,américa latina,venezuela
36467745,sin etiquetas
36467752,sociedad y cultura
36467757,india
36468340,economía,américa latina,áfrica
36468344,salud
36468419,sociedad y cultura,religión
36469428,sociedad y cultura,sociedad
36469527,espacio,medio ambiente,ciencia,alimentación
36469530,espacio,ciencia
36469788,sin etiquetas
36470464,economía,tecnología
36472872,estados unidos
36473496,elecciones presidenciales en estados unidos 2016,estados unidos
36474360,educación,sociedad y cultura,francia,tecnología
36474487,sin etiquetas
36474738,ciencia,salud
36475647,sin etiquetas
36475648,elecciones presidenciales en estados unidos 2016,hillary clinton,donald trump
36475980,elecciones presidenciales en estados unidos 2016,estados unidos
36479490,sociedad y cultura,brasil,américa latina
36479831,medio ambiente,ciencia
36480172,internet,estados unidos,tecnología
36480687,sin etiquetas
36480943,sin etiquetas
36481345,sin etiquetas
36481994,sin etiquetas
36481999,méxico,colombia,españa,salud,venezuela
36482154,sin etiquetas
36483387,economía
36484790,economía,reino unido,brexit,europa
36484942,violencia sexual,pakistán,mujeres
36485004,ciencia
36485308,sociedad y cultura,américa latina
36485734,sociedad y cultura,ciencia,salud
36489141,américa latina,venezuela
36489390,estados unidos,ciencia,rusia
36489560,sociedad y cultura,arte
36490516,brasil
36491140,rusia,francia,tecnología
36491231,salud
36491233,salud,tecnología
36491234,sociedad y cultura
36491282,ciencia
36491293,argentina,mujeres
36491300,venezuela
36492012,sin etiquetas
36492893,economía
36493970,economía,américa latina,venezuela
36494202,unión europea,internet,tecnología
36494381,unión europea,reino unido,francia,europa
36494667,elecciones presidenciales en estados unidos 2016,estados unidos,donald trump
36494760,sin etiquetas
36495066,barack obama,estados unidos,hillary clinton
36495547,sociedad y cultura,sociedad
36495677,perú,américa latina
36495707,salud,alimentación
36496161,méxico,américa latina,bolivia,guatemala,venezuela
36496813,sin etiquetas
36497673,economía,cuba,venezuela
36499008,unión europea,reino unido,ciencia,europa
36499220,canadá,salud
36499441,medio ambiente,ciencia,tecnología,europa
36500292,sociedad y cultura,reino unido
36500294,educación,sociedad y cultura,chile,internet
36500302,ciencia,tecnología
36500303,sin etiquetas
36500353,méxico,narcotráfico
36502093,ciencia
36502124,sociedad y cultura
36502357,medio ambiente,tecnología
36502741,sin etiquetas
36503960,estados unidos
36504002,sociedad y cultura,méxico,estados unidos,el salvador
36504011,perú
36504514,tecnología
36504859,rusia,tecnología
36506210,estados unidos,música
36507745,economía,india,reino unido
36509163,sociedad y cultura,estados unidos,espectáculos
36509170,sin etiquetas
36509595,américa latina,venezuela
36510434,estado islámico,estados unidos
36512267,estados unidos
36512840,estado islámico,estados unidos
36513197,violencia armada en ee.uu.,tiroteos masivos,estados unidos
36513561,barack obama,estados unidos
36513565,barack obama,estados unidos,hillary clinton,donald trump
36513633,estados unidos
36514415,estados unidos
36515048,sin etiquetas
36516400,estados unidos
36517350,salud
36517354,salud
36517394,tecnología
36517400,tecnología
36517806,medio ambiente,ciencia
36520360,sin etiquetas
36520366,tiroteos masivos,tiroteo en la escuela de parkland,florida,estados unidos
36521449,bolivia,evo morales,deportes,fútbol
36522242,tecnología
36522359,barack obama,estados unidos
36522567,estados unidos
36523495,nicolás maduro,américa latina,venezuela
36523612,estados unidos
36524048,estados unidos
36524110,estados unidos,salud
36524120,economía,américa latina,reino unido,brexit
36524181,negocios,tecnología
36524315,méxico,américa latina
36526178,medio oriente,irán
36527829,medio ambiente,ciencia,salud
36528003,estados unidos,ciencia,salud
36528636,sin etiquetas
36529920,méxico,costa rica,guatemala,panamá,honduras,nicaragua,narcotráfico
36530152,economía,tecnología
36530165,francia
36530202,reino unido,salud,música
36533570,sin etiquetas
36533762,sociedad,ciencia,salud,espectáculos
36533966,sin etiquetas
36533969,venezuela
36534128,economía,sociedad
36534144,sin etiquetas
36534194,tecnología
36534227,elecciones presidenciales en estados unidos 2016,estados unidos,hillary clinton
36534407,elecciones presidenciales en estados unidos 2016
36534806,estados unidos
36534815,sin etiquetas
36534877,estados unidos,venezuela
36535100,méxico,elecciones presidenciales en estados unidos 2016,donald trump
36535121,barack obama,estados unidos
36538066,argentina,cristina fernández de kirchner
36538589,brasil
36538619,ciencia
